SKU,Regular_Price,Sale Price,Date sale price start,Date sale price ends,Status,Stock,Type,Name,Weight,Length,Width,Height,Post_Title,Post_Content,Images,Category
SFC-FIK-ROPE-500M-8KM,240.9,276.83,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,Giantz Electric Fence Energiser 8km Solar Powered Charger + 500m Polytape Rope,9.862,31.5,27,46.383,Giantz Electric Fence Energiser 8km Solar Powered Charger + 500m Polytape Rope,"<p>Worried about livestock and animals escaping your property? Or keeping pesky animals from neighbours or the wild away? Our Giantz Solar Electric Fence Energiser Set is the perfect solution to set everything in its place.</p>
<p>Whether it is used on the farm or around your suburban home,the set can be effective in either environment. Sporting a basic and simple-to-install design, you can have it up in a matter of minutes. Our fence energiser is compact, lightweight and versatile - making it an effective low maintenance item around the property.</p>
<p>Be it a few hundred metres or 8km, our fence energiser can continuously keep your fence charged. If activated by an animal coming into contact with the fence, the unit will only generate a brief pulse to prevent harmful electric shocks as the voltage will drop from 8kV to 1.2kV (which is still enough to make the animals back off).</p>
<p>With its super-efficient monocrystalline solar panel and 6V 4.5Ah lead-sealed battery, the fence energiser can operate for about 15-20 sunless days on a full charge. It also has protective functions to prevent overcharging and reverse battery malfunction.</p>
<p>Now offered with a 500m long polyrope roll and warning sign stickers, our fence energiser set is all geared up with great value for you. Just do not sit on the fence too long with our irresistible deal.</p>



<p><strong>Features</strong><br />
8km solar electric fence energiser :<br />
0.3J fence energiser with lead-acid battery<br />
Excellent device to keep livestock on grounds<br />
Efficient monocrystalline silicon solar panel<br />
Overcharge and reverse battery protections<br />
Operations of up to 15-20 sunless days on full charge<br />
Waterproof<br />
Continuous service<br />
Brief pulse function to prevent harmful electric shocks<br />
Connection cables included<br />
Bonus 4 x warning sign stickers<br />
CE-approved<br />

Polytape:<br />
Highly visible red and white rope<br />
Compatible with fence energiser<br />
6 strands of 0.2mm stainless still wire<br />
Highly conductive<br />
Tightly wound<br />
UV-stabilised<br />
Anti-rust<br />
Ideal for livestock fencing and controlled grazing<br />
Assembly required: Yes<br />
Number of packages: 2<br />
</p>


<p><strong>Specifications</strong><br />
Discharge energy: 0.3J<br /> 
Output voltage: 8kV (+ -1.5kV)<br />
Charge voltage: 7.5V DC to 9.5V DC<br />
Fence length: Up to 8km<br />
Battery: 6V 7Ah Lead Sealed<br />
Operation time of a fully charged battery: 15-20 days<br />
Waterproof rating: IP3<br />
Solar panel: Monocrystalline silicon<br />
Solar panel output: 1.3W<br />
Solar panel size: 16cm x 14cm<br />
Dimensions: 26.5cm x 22.5cm x 17cm<br />
Colour: Black<br />
Polytape<br />
Length: 500m/roll<br />
Width: 4mm<br />
Strand: 6 x 0.2mm stainless steel wire<br />
Electrical resistance: 5.3Ω (ohms)<br />
Coating: UV-treated<br />
Colour: Red and white<br />
<p><strong>Package Content</strong><br>
  1 x Giantz Solar Electric Fence Energiser<br>
  1 x Cable Set<br>
  4 x Warning Sign<br>
  1 x 500m Polytape</p>
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/d7f2a9ad5621c78586856838cae38230/S/F/SFC-FIK-ROPE-500M-8KM-00.jpg,
PET-CAT-PO-L-GR-AB,79.2,42.84,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,i.Pet Cat Tree 92cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood,13.416,86,24,26,i.Pet Cat Tree 92cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood,"<p>It is absolutely feline wonderland with our cat tree! Built to satisfy the natural instincts of your precious pet, our Cat Tree include a hosts of nooks and crannies for Tom and Tabby to have hours of fun scratching, hunting, climbing, jumping, hopping or simply lounging around. Plus, with its sisal-covered scratching post, you can rest assured that your furniture will stay cat-free for a very long time. Not least, the tree is upholstered with a plush velvety surface for extra comfort and style. Best of all, the firm base and sturdy construction ensures that the tree remain a durable cat haven with total peace of mind for you. Can we hear a meow to that?</p>
 
 
 
 
 <p><strong>Features</strong><br />
 Stable wooden construction<br />
 Natural sisal posts and soft plush cover<br />
 High quality woven sisal post<br />
 Large and stable base<br />
 Could be placed sideways for young kitties<br />
 Includes scratching, perching, climbing, sleeping all in one piece<br />
 </p>
 
 
 
 <p><strong>Specifications:</strong><br />
 Material: Fir wood, plush cover, and sisal<br />
 Overall dimension: 50.5cm x 50.5cm x 92cm<br />
 Colour: Grey and Beige<br />
 </p>
 
 
 
 <p><strong>Package Content</strong><br />
1 x Cat tree <br />
1 x Assembly kit <br />
1 x Assembly guide <br />",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/d7e4595872ea5ae37af507d8c5a09eb2/P/E/PET-CAT-PO-L-GR-AB-00.jpg,
PET-DOGCAGE-48,83.6,86.7,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,i.Pet 48inch Pet Cage - Black,15.3,122,78,10,i.Pet 48inch Pet Cage - Black,"<p><strong>Foldable Pet Cage </strong></p>
<p>Featuring a foldable design with triple access doors, this dog cage offers maximum convenience and is extremely safe for containing your pets. It's metal constructed with a powder coated finish enhancing durability and is also rust resistant. Easy to setup, store, transport and clean. Great for securely keeping your pets contained, a must have for every pet owner.</p>
<p><strong>Features</strong><br>
  * 3 Large Access Doors<br>
  * Removable Tray<br>
  * Folds Down Easily For Storage<br>
  * Powder Coated Finish</p>
<p><strong>Specifications</strong><br>
  * Size: 48&quot; <br>
  * Dimensions: 74 x 120 x 80cm<br>
  * Colour: Black </p>
<p><strong>Package Contents</strong><br>
  1 x Dog Cage</p>
<p></p>
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/2327ac87ab22ac99f4ffe9ea21495ab8/P/E/PET-DOGCAGE-48-00.jpg,
PET-BIRDCAGE-A102-BK,77,73.87,7/12/2021 0:00,18/12/2021 0:00,In Stock,126,simple,i.Pet Large Bird Cage with Perch - Black,11.9,76,56.5,14,i.Pet Large Bird Cage with Perch - Black,"<p><strong>Pet Bird Cage with Stainless Steel Feeders</strong></p>
<p>The spacious 53cm parrot bird cage is definitely the most comfortable roost for your fine-feathered friends.</p>
<p>Made of sturdy, high quality and durable powder-coated wrought iron, the cage comes with a large access door, two small side access windows to swing in the stainless steel feeders, two timber perches and a removable tray for easy clean up. Better still, the roof can also be opened from the top.</p>
<p><strong>Features</strong><br>
  * Made of wrought iron and black epoxy coating<br>
  * Open Top design, can be opened or closed<br>
  * Elegant-curved stands<br>
  * Anti Rust<br>
  * Easy for assembly<br>
  * Slide-out tray for easy cleaning<br>
  * Bottom shelf for extra storage<br>
  * 2 wooden perches (40 &amp; 58.5cm)<br>
  * Large access door<br>
  * 2 Stainless steel feeders with individual access window<br>
  * 4 castor wheels for movement</p>
<p><strong>Specifications</strong><br>
  * Material: Wrought iron<br>
  * Stand height: 55cm<br>
  * Bar spacing: 2cm approx.</p>
<p><strong>Package Content</strong><br>
  1 x Bird Cage w/ accessories<br>
1 x User Manual </p>",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/a62c90f2883866c2042593a2338315a6/P/E/PET-BIRDCAGE-A102-BK-00.jpg,
PET-CAT-005P-70-GR,79.2,62.56,7/12/2021 0:00,18/12/2021 0:00,In Stock,10,simple,i.Pet Cat Tree 70cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood,7.2,38,38,72,i.Pet Cat Tree 70cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood,"<p>It is absolutely feline wonderland with our cat tree! Built to satisfy the natural instincts of your precious pet, our Cat Tree include a hosts of nooks and crannies for Tom and Tabby to have hours of fun scratching, hunting, climbing, jumping, hopping or simply lounging around. Better still, a hanging mouse also helps to keep your cat curious and alert at all times. Plus, with its sisal-covered scratching post, you can rest assured that your furniture will stay cat-free for a very long time. Not least, the tree is upholstered with a plush velvety surface for extra comfort and style. Best of all, the firm base and sturdy construction ensures that the tree remain a durable cat haven with total peace of mind for you. Can we hear a meow to that?</p>
 
 
 
 
 <p><strong>Features</strong><br />
 Stable wooden construction<br />
 Natural sisal posts and soft plush cover<br />
 Multi-level design with ample play areas<br />
 Three hideout spots and one hanging ball<br />
 No assembly required<br />
 Includes scratching, perching, climbing, sleeping all in one piece<br />
 </p>
 
 
 
 <p><strong>Specifications:</strong><br />
 Material: Fir wood, plush cover, and sisal<br />
 Overall dimension: 38cm x 38cm x 70cm<br />
 Colour: Grey and White<br />
 <br />
 </p>
 
 
 
 <p><strong>Package Content</strong><br />
1 x Cat tree <br />
1 x Assembly kit <br />
1 x Assembly guide <br />",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/e5d9243a043617925ec2e9aeecfdf775/P/E/PET-CAT-005P-70-GR-00.jpg,
PET-RAB-CAGE-RT002,79.2,67.71,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,i.Pet 100cm Rabbit Bunny Guinea Pig Home ,10.94,101,55.2,21,i.Pet 100cm Rabbit Bunny Guinea Pig Home ,"<p><strong>Hutch with Stand</strong></p>
<p>A perfect home for your beloved rabbit, guineas pigs or other small animals. Giving them plenty of room to play and nap. It's a secure environment that make them feel safe and happy at all times. Built with heavy duty powder coated frame, you can be rest assured that this will be a long lasting home for your little pets. Equipped with secure locks and small-spaced wires, you don't have to worry an escaping pets. Designed with top and side wide entrance that allows you to take them out easily or pat them while they're inside. For your convenience, it's built with castor wheels for easy moving and detachable top to clean the base anytime. </p>
<p><strong>Features</strong><br>
  * Deluxe home for little pets - Rabbits, guinea pig and chinchillas <br>
  * Heavy-duty powder coated stand <br>
  * Durable plastic base <br>
  * Detachable bottom for easy cleaning <br>
  * Base with high wall - Reduce spillage and waste <br>
  * Fully detachable stand <br>
  * Castor wheels stand - Easy moving around from indoor to outdoor <br>
  * Bottom storage space - Store food, toys, water, etc. <br>
  * Two wide secure door - Easy for stroking and feeding anytime <br>
  * Easy and secure 'quick release' clips - Fasten your base and lid together <br>
  * Side handles - Carry the cage easily <br>
  * Small-space chew proof wired - Prevent escape pet <br>
  * Bonus feeding bowl <br>
  * Hay rack included <br>
  * Set up in seconds - No tools required </p>
<p><strong>Specifications</strong><br>
  * Stand material: Powder coated steel <br>
  * Cage base material: Plastic <br>
  * Bar space: 2cm <br>
  * Bar gauge: 4mm <br>
  * Overall dimensions: 99(L) X 53(W) X 106(H) cm </p>
<p><strong>Package Contents</strong><br>
  1 x Cage with Stand<br>
</p>",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/bced17d27aa68ec3e5a2eff9e1ad8106/P/E/PET-RAB-CAGE-RT002-00.jpg,
PET-BIRDCAGE-B030-BK,128.7,110.84,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,i.Pet Bird Cage Pet Cages Aviary 144CM Large Travel Stand Budgie Parrot Toys,19.6,99.8,83.5,15.1,i.Pet Bird Cage Pet Cages Aviary 144CM Large Travel Stand Budgie Parrot Toys,"<p class=""""texts01"""">This beautiful and spacious 144cm bird cage is definitely the most comfortable roost for your little one. Made of high quality anti rust frame and wire, you can be assured of its durabliity. This cage provides sufficient space for your pet, suitable for small to medium size birds and parrots. With lockable casters, it provides maximum mobility and stability. Move the cage indoors, outdoors or wherever you like! The bird cage is fitted with slide out trays for easy cleaning. Equipped with every bird's favourite entertainments, your little one will surely love it! </p>
 Just do not sit on the fence too long with our irresistible deal.</p>



<p><strong>Features:</strong><br />
Made of quality wrought iron and black vein<br />
Large centre access doors with secure locks<br />
Slide out tray for easy cleaning<br />
Fitted with 2 wooden perches<br />
4 Plastic food/water bowls<br />
Bottom shelf for extra storage<br />
Castor wheels provide maximum mobility<br />
Easy to assemble<br />
Assembly required: Yes<br />
No. of package: 1ickers<br />
</p>


<p><strong>Specifications:</strong><br />
Overall dimensions: 64 x 42 x 144cm<br />
Other dimensions: See photos<br /> 
Colour: Black<br />
</p>


<p><strong>Package Content:</strong><br />
1 x i.Pet Bird Cage <br />
1 x Assembly Guide<br />
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/07ccec17ac464221b71f40e0e7f5f91b/P/E/PET-BIRDCAGE-B030-BK-00.jpg,
PET-CAT-PCT63-GR,77,59.84,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,i.Pet Cat Tree 141cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood,15,75.5,40.5,24.5,i.Pet Cat Tree 141cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood,"<p>It is absolutely feline wonderland with our cat tree! Built to satisfy the natural instincts of your precious pet, our Cat Tree include a hosts of nooks and crannies for Tom and Tabby to have hours of fun scratching, hunting, climbing, jumping, hopping or simply lounging around. Better still, a hanging mouse also helps to keep your cat curious and alert at all times. Plus, with its sisal-covered scratching posts, you can rest assured that your furniture will stay cat-free for a very long time. Not least, the tree is upholstered with a plush velvety surface for extra comfort and style. Best of all, the firm base and sturdy construction ensures that the tree remain a durable cat haven with total peace of mind for you. Can we hear a meow to that?</p>
 
 
 
 
 <p><strong>Features</strong><br />
 Stable wooden construction<br />
 Natural sisal posts and soft plush cover<br />
 Multi-level design with ample play areas<br />
 Sleeping cradles and bed cube<br />
 Side hammock and hanging swing<br />
 Ladder with sisal rungs<br />
 Includes scratching, perching, climbing, sleeping all in one piece<br />
 </p>
 
 
 
 <p><strong>Specifications:</strong><br />
 Material: Fir wood, plush cover, and sisal<br />
 Height: 141m <br />
 Base dimension: 75cm x 40cm<br />
 Colour: Dark grey<br />
 </p>
 
 
 
 <p><strong>Package Content</strong><br />
1 x  Cat tree <br />
1 x Assembly kit <br />
1 x Assembly guide <br />",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/14703d39dfe216e5d40e6871a4856708/P/E/PET-CAT-PCT63-GR-00.jpg,
PET-CAT-801F-GR,61.6,56.19,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,i.Pet Cat Tree 134cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood Grey,14.1,51,51,34,i.Pet Cat Tree 134cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood Grey,"<p>It is absolutely feline wonderland with our cat tree! Built to satisfy the natural instincts of your precious pet, our Cat Tree include a hosts of nooks and crannies for Tom and Tabby to have hours of fun scratching, hunting, climbing, jumping, hopping or simply lounging around. Plus, with its sisal-covered scratching posts, you can rest assured that your furniture will stay cat-free for a very long time. Not least, the tree is upholstered with a plush velvety surface for extra comfort and style. Best of all, the firm base and sturdy construction ensures that the tree remain a durable cat haven with total peace of mind for you. Can we hear a meow to that?</p>
 
 
 
 
 <p><strong>Features</strong><br />
 Stable wooden construction<br />
 Natural sisal posts and soft plush cover<br />
 Multi-level design with ample play areas<br />
 Sleeping cradles, bed cubes, and ladder<br />
 Includes scratching, perching, climbing, sleeping all in one piece<br />
 </p>
 
 
 
 <p><strong>Specifications:</strong><br />
 Material: Fir wood, plush cover, and sisal<br />
 Height: 134m <br />
 Base dimension: 50cm x 50cm<br />
 Colour: Dark Grey<br />
 <br />
 </p>
 
 
 
 <p><strong>Package Content</strong><br />
1 x  Cat tree  <br />
1 x Assembly kit <br />
1 x  Assembly guide  <br />",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/2815d70c94dc4633db8362b94003f8c9/P/E/PET-CAT-801F-GR-00.jpg,
PET-GT-WOOD-R1420,121,105.11,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,i.Pet 155cm Tall Wooden Pet Coop,19.5,90,76,19,i.Pet 155cm Tall Wooden Pet Coop,"<p>With a Fir wood construction and open floor design, this spacious pet cage allows your lovely little pets to graze and run on the field. The two levels are linked with a robust and a foldable ramp access. When your pet feels tired, it can climb up the ramp and take a rest in its own bedroom.</p>
 <p>The bedroom is separated from its playing area and is fully enclosed by the Fir wood, providing a warm, safe and fully relaxed environment for your pet. The four doors provide easy access and cleaning to the living areas and are equipped with strong, firm security locks. Made of RoHs approved materials, this is the perfect house for your rabbits, guinea pigs or ferrets. Get one now and give them a safe and comfortable home today!</p>
 
 <p><strong>Features</strong><br />
 High quality fir wood construction with mesh wire<br />
 Asphalt roof for rain and sun protection<br />
 Waterproof and anti-termite<br />
 Fully enclosed bedroom on upper level<br />
 Spacious integrated ground enclosed play area<br />
 Open floor design for grazing<br />
 Built-in and foldable ramp connected between floors<br />
 4 easy-to-access doors<br />
 Strong and firm security locks<br />
 Slide-out tray for easy cleaning<br />
 Made of RoHS approved eco-friendly material<br />
 </p>
 
 <p><strong>Specifications:</strong><br />
 Material: Fir wood and steel mesh wire, asphalt roof<br />
 Overall Dimensions: 155 x 60 x90 cm<br />
 Please refer to gallery for further dimensions<br />
 </p>
 
 <p><strong>Package Content</strong><br />
 1 x Pet hutch  <br />
 1 x Assembly kit <br />
 1 x Assembly guide  <br />",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/a8ea4790cab445ed0653fa6319de3021/P/E/PET-GT-WOOD-R1420-00.jpg,
PET-CAT-CP002-GR,35.2,38.24,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,i.Pet Cat Tree 82cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood Slide,6.2,83,12,42,i.Pet Cat Tree 82cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood Slide,"<p>It is absolutely feline wonderland with our cat tree! Built to satisfy the natural instincts of your precious pet, our Cat Tree include a hosts of nooks and crannies for Tom and Tabby to have hours of fun scratching, hunting, climbing, jumping, hopping or simply lounging around. Plus, with its angled ramp, you can rest assured that your furniture will stay cat-free for a very long time. Not least, the tree is upholstered with a soft linen surface for extra comfort and style. Best of all, the firm base and sturdy construction ensures that the tree remain a durable cat haven with total peace of mind for you. Can we hear a meow to that?</p>
 
 
 
 
 <p><strong>Features</strong><br />
 Stable wooden construction<br />
 Natural sisal posts and soft linen cover<br />
 Dual-level design with ample play areas<br />
 Napping spots and post with ramp<br />
 Portable design<br />
 Includes scratching, perching, climbing, sleeping all in one piece<br />
 </p>
 
 
 
 <p><strong>Specifications:</strong><br />
 Material: Fir wood, linen cover, and sisal<br />
 Height: 82m <br />
 Base dimension: 60cm x 40cm<br />
 Colour: Grey<br />
 </p>
 
 
 
 <p><strong>Package Content</strong><br />
1 x Cat tree <br />
1 x Assembly kit <br />
1 x Assembly guide <br />
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/48ebba35366fe0c60e5be5ca258ac1d6/P/E/PET-CAT-CP002-GR-00.jpg,
PET-DOGPLAYPEN-30X2,100.1,52.8,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,"i.Pet 2X30"" 8 Panel Pet Dog Playpen Puppy Exercise Cage Enclosure Fence Play Pen",17.248,77,7,128,"i.Pet 2X30"" 8 Panel Pet Dog Playpen Puppy Exercise Cage Enclosure Fence Play Pen","<p>Give your pet the play area it deserves without worrying about it messing up your home. Our 8-panel iPet Pet Playpen is just the answer to let your pet have great fun within a designated area.</p>
<p>Made from durable powder-coated steel frames, the 8-panel Playpen can be arranged in a number of ways to suit your pets play habits. Whether its an octagon or a square pen, the Playpen easily configures with just simple adjustments.</p><p>Better still, you can actually get two 8-panel sets and create an expanded play area for your furry friend. And when play time is over, the Playpen can be easily folded away for storage or travel.</p>
<p>Security and safety measures include a bolt latch for the access door, locks and safe round edges respectively.</p>
<p>Ideal for a variety of pets including puppies, kittens, guinea pigs and rabbits, the iPet Pet Playpen can be used both outdoors and indoors.</p><p><strong>Features</strong><br />Multi-configuration<br />Strong steel frames<br />Join up to 2 sets of panels to expand the play area<br />Locks included to join the ends of playpen<br />Round edges - safer for your pet<br />Secure lock system on access door<br />Easily foldable for convenient storage and transportation<br />Simple setup - no tools required<br />SGS approved<br />Suitable for a variety of pets - dogs, ducks, rabbits, guinea pigs etc</p>
<p><strong>Specifications:</strong><br />Size: 30""<br />Dimension per panel: 61cm x 76cm<br />Colour: Black<br />Door latch per panel: 1<br />Lock for panels: 1</p>
<p><strong>Package Content</strong><br />
2 x  Pet Playpen<br />
</p>
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/f7c83e1576c82f7a1b89de8ae782cf80/P/E/PET-DOGPLAYPEN-30X2-00.jpg,
PET-BIRDCAGE-H3121,44,41.31,7/12/2021 0:00,18/12/2021 0:00,In Stock,172,simple,i.Pet Medium Bird Cage with Perch - Black,5,48,45,16,i.Pet Medium Bird Cage with Perch - Black,"<p><strong>Pet Birdcage Black 88cm</strong></p>
<p>Our High quality wrought iron birdcage features perches, feeders and ample room fo your bird to spread their wings. The bird cage is built to last and is ideal for any bird.</p>
<p><strong>Features</strong><br /> * High quality &amp; durable wrought iron<br /> * Non toxic &amp; safe powder coated finish<br /> * Slide out removable bottom tray<br /> * Top handle for easy carrying<br /> * Lift up gates<br /> * Large front entrance<br /> * Optional small door for accessing nesting/ breeding box<br /> * Ideal for small to medium size birds<br /> * Fitted with 4 wooden perches<br /> * Easy to assemble<br /> * Material: Powder coated wrought iron<br /> * Accessories: 2 x perches &amp; 4 x feeder cup<br /> * Colour: Black<br /> * Overall Dimensions: 47(L) x 36(W) x 88(H)cm<br /> * Weight: 3.6kg</p>
<p><span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;Specification Add: Bar spacing:1.0cm&quot;}"" data-sheets-userformat=""{&quot;2&quot;:8403841,&quot;3&quot;:{&quot;1&quot;:0},&quot;10&quot;:2,&quot;11&quot;:0,&quot;12&quot;:0,&quot;14&quot;:{&quot;1&quot;:2,&quot;2&quot;:0},&quot;15&quot;:&quot;宋体&quot;,&quot;16&quot;:11,&quot;26&quot;:400}"">* Bar spacing:1.0cm</span></p>
<p><strong>Package Contents</strong><br /> 1 x Bird cage<br /> 1 x Assembly Guide</p>",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/055dd2a0fed635410a64a40957295b47/P/E/PET-BIRDCAGE-H3121-00.jpg,
PET-BIRDCAGE-B029T,119.9,109.14,7/12/2021 0:00,18/12/2021 0:00,In Stock,164,simple,i.Pet Bird Cage Pet Cages Aviary 137CM Large Travel Stand Budgie Parrot Toys,23,108,98.5,10.5,i.Pet Bird Cage Pet Cages Aviary 137CM Large Travel Stand Budgie Parrot Toys,"<p> With roomy accommodation for birds of various sizes, the i.Pet Bird Cage is definitely the most comfortable roost for your fine-feathered friends. Made of high quality and durable wrought iron with a non-toxic powder-coated finish, the cage comes with a large access door with secured locks, two small food access windows, two timber perches, four food and water bowls and a removable slide-out tray for easy clean up. Better still, the palatial cage is set on a sturdy stand that features a bottom shelf for extra storage space and strong legs with castor wheels attached for easy mobility.</p>

<p><strong>Features</strong><br />
High quality and durable wrought iron<br />
Non-toxic and safe powder-coated finish<br />
Large access door with secured locks<br />
Small food access windows<br />
Slide-out removable bottom tray<br />
Fitted with two wooden perches<br />
Bottom shelf for extra storage space<br />
Castor wheels for maximum mobility<br />
Easy to assemble<br />
Assembly required: Yes<br />
No. of package: 1<br />
</p>



<p><strong>Specifications:</strong><br />
Material: Powder-coated wrought iron<br />
Accessories: 2 x perches and 4 x food/ water bowls<br />
Colour: Black<br />
Overall dimensions: 79cm(L) x 47cm(W) x 137cm(H)<br />
Dimensions without stand: 79cm(L) x 47cm(W) x 78cm(H)<br />
Bar spacing: About 1.5cm<br />
Weight: 20kg<br />


<p><strong>Package Content:</strong><br />
1 x i.Pet Bird Cage<br />
1 x Assembly Guide<br />
",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/401de814d9048bda33f90763467168ea/P/E/PET-BIRDCAGE-B029T-00.jpg,
PET-CAT-HSCT015-GR,96.8,75.6,7/12/2021 0:00,18/12/2021 0:00,In Stock,200,simple,i.Pet Cat Tree 244cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood,24.2,72,53,26,i.Pet Cat Tree 244cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood,"<p>It is absolutely feline wonderland with our cat tree! Built to satisfy the natural instincts of your precious pet, our Cat Tree include a hosts of nooks and crannies for Tom and Tabby to have hours of fun scratching, hunting, climbing, jumping, hopping or simply lounging around. Better still, two hanging ropes also help to keep your cat curious and alert at all times. Plus, with its sisal-covered scratching posts, you can rest assured that your furniture will stay cat-free for a very long time. Not least, the tree is upholstered with a plush velvety surface for extra comfort and style. Best of all, the firm base and sturdy construction ensures that the tree remain a durable cat haven with total peace of mind for you. Can we hear a meow to that?</p>
 
 
 
 
 <p><strong>Features</strong><br />
 Giant cat tree<br />
 Stable wooden construction<br />
 Natural sisal posts and soft plush cover<br />
 Multi-level design with ample play areas<br />
 Bed cubes and cradles, hammocks and ladders<br />
 Hanging rope and hanging toy mouse<br />
 Includes scratching, perching, climbing, sleeping all in one piece<br />
 </p>
 
 
 
 <p><strong>Specifications:</strong><br />
 Material: Fir wood, plush cover, and sisal<br />
 Height: 244m <br />
 Base dimension: 70cm x 50cm<br />
 Colour: Dark grey<br />
 </p>
 
 
 
 <p><strong>Package Content</strong><br />
1 x Cat tree <br />
1 x Assembly kit <br />
1 x Assembly guide <br />",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/f4378395c0b3105a8d869e98dda43db2/P/E/PET-CAT-HSCT015-GR-00.jpg,
PET-CAT-801F-BE,61.6,42.9,7/12/2021 0:00,18/12/2021 0:00,In Stock,199,simple,i.Pet Cat Tree 134cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood Beige,14.1,51,51,34,i.Pet Cat Tree 134cm Trees Scratching Post Scratcher Tower Condo House Furniture Wood Beige,"<p>It is absolutely feline wonderland with our cat tree! Built to satisfy the natural instincts of your precious pet, our Cat Tree include a hosts of nooks and crannies for Tom and Tabby to have hours of fun scratching, hunting, climbing, jumping, hopping or simply lounging around. Plus, with its sisal-covered scratching posts, you can rest assured that your furniture will stay cat-free for a very long time. Not least, the tree is upholstered with a plush velvety surface for extra comfort and style. Best of all, the firm base and sturdy construction ensures that the tree remain a durable cat haven with total peace of mind for you. Can we hear a meow to that?</p>
 
 
 
 
 <p><strong>Features</strong><br />
 Stable wooden construction<br />
 Natural sisal posts and soft plush cover<br />
 Multi-level design with ample play areas<br />
 Sleeping cradles, bed cubes, and ladder<br />
 Includes scratching, perching, climbing, sleeping all in one piece<br />
 </p>
 
 
 
 <p><strong>Specifications:</strong><br />
 Material: Fir wood, plush cover, and sisal<br />
 Height: 134m <br />
 Base dimension: 50cm x 50cm<br />
 Colour: Beige<br />
 <br />
 </p>
 
 
 
 <p><strong>Package Content</strong><br />
1 x Cat tree <br />
1 x Assembly kit <br />
1 x Assembly guide  <br />",https://cdn.dropshipzone.com.au/media/catalog/product/cache/1/image/265x/b4d1ad3a2a1f83c036cfbb5d2866506e/P/E/PET-CAT-801F-BE-00.jpg,
