ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short Description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tag,Shipping class,Image,Cross-sells,External URL,Button text,Position,Brand,product_barcode,item_group,item_subgroup,shipping_operation,NSW,WA,VIC,TAS,NT,QLD,ACT,SA,Price Range1,Price Range3,Price Range4,Price Range5,Price Range6,Price Range7,Price Range8,Price Range9,Price Range10,Category,Parent SKU,Parent Title
,simple,PT1121-GY,PaWz Cat Litter Box Furniture Fully Enclosed Cabinet Toilet Basin Bonus Shovel,Yes,Yes,visible,,<strong>DESCRIPTION</strong><p>Trained your cat to use a litter box? Superb. That litter still gets kicked everywhere? Sadness. Your new kitty litter box <strong>keeps everything inside the box</strong>. The perforated roof knocks more litter from their paws.</p>  <p>Do you close the door when you go to the toilet? Cats desire privacy too. Your cat&rsquo;s litter box enclosure gives them a <strong>sense of security and safety</strong>. They enter through the bottom and leave through the top.</p>  <p>Use the <strong>bonus scoop</strong>&nbsp;to lift out any kitty waste products. If the cat litter tray box is getting a bit funky  just empty all the cat litter and give it a scrub. Let it dry then you are good to use again.</p>  <p>Cats love to test out many items in your home. Luckily for you  this is tested to stop cats destroying it. They can get <strong>in and out thousands of times</strong>. Not suitable for super chonkers cats though.</p>  <p>The lid to your cat litter box furniture clips down solidly. If you want to move it somewhere else the <strong>integrated handles </strong>will be a godsend.</p>  <p><strong>Key </strong><strong>Features:</strong></p>  <ul>  <li>Double door design</li>  <li>Reduces cat litter escaping box</li>  <li>Removable lid</li>  <li>Spacious interior</li>  <li>Excellent ventilation</li>  <li>Secure snap lock lid</li>  <li>Built-in handles</li>  <li>Bonus litter shovel</li>  <li>Hassle-free cleaning</li>  </ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>  <p>Material: PP Plastic</p>  <p>Weight capacity: 20kg</p>  <p>Dimension: 55cm x 44cm x 39cm (L x W x H)</p>  <p>Colour: Grey and white</p><strong>PACKAGE CONTENTS</strong><ul>  <li>1x PaWz Cat Litter Box</li>  <li>1x Bonus Shovel</li>  </ul>,,,taxable,Taxable Goods,1,100,5,,1,3020,56,45,46,1,,59.8405,174.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet 2/Pet Training,Default Category/Pet Supplies/Other Pet Supplies,Default Category/Just Landed,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship01_w9wd8o6u6roo4xgx.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship02_rrpwqkmdrcll2pks.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship03_w1cajcyp7iyofb8c.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship04_jv1b6dfi79tiefor.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship05_t140m4unucfdam20.jpg,https://www.idropship.com.au/pub/media/catalog/product/i/d/idropship06_jfhmxhif0erk7ojm.jpg,https://www.idropship.com.au/pub/media/catalog/product/l/i/lifestyle1_gtyawwxvuxovyl52.jpg,https://www.idropship.com.au/pub/media/catalog/product/l/i/lifestyle_rj0tbts9ochozmsg.jpg",,,,,PaWz,9.36E+12,Pet Products,Litter Trays,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cat/Cat Care Essentials/Cat Litter/Cat Litter,,
,simple,JJ0781-BK,PaWz Cat Scratching Post Tree 0.6M Gym Home Condo Furniture Scratcher Pole Black,Yes,Yes,visible,,"<b>DESCRIPTION</b>This product would help support positive scratching behavior<br><br>
<ul>
 <li>Environmental Friendly </li>
 <li>Can be used Indoor </li>
 <li>Great for Home &amp; Garden&amp; Crawl Space &amp; Pedestals</li>
 <li>High Quality Sisal Poles</li>
 <li>Strong Sturdy Construction</li>
 <li>100% safe to your cat and family</li>
 <li>Suitable for all size cats and kittens</li>
</ul><b>SPECIFICATION</b><ul>
<li>Material: PLUSH+MDF board</li>

<li>Dimensions: 61x38x28cm</li>

<li>Material Poles: Sisal</li>

<li>Total Height: 61cm</li>

<li>Colour: Black</li>
</ul><b>PACKAGE CONTENTS</b><ul>
<li>1x Cat Tree</li>
<li>1x Assembly Kit</li>
<li>1x User Manual</li>
</ul>",,,taxable,Taxable Goods,0,0,5,,1,4400,41,31,30,1,,31.85,69,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree",,,"https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-BK_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-BK_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-BK_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-BK_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-BK_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-BK_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/J/J/JJ0781-BK_47.jpg",,,,,PaWz,9.36E+12,Pet Products,Cat Tree,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",,
,simple,PT1075,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees,Yes,Yes,visible,,<strong>DESCRIPTION</strong><p>Indulge your cat with their new cat tree. As the saying goes <strong>&lsquo;happy scratch  happy cat&rsquo;</strong>. Let your feline friend stretch their muscles out and exercise their claws on your new cat tree. They can rest safely in their cat hammock.</p>  <p><strong>Safeguard your furniture</strong>. Let your cat enjoy their new toy and save your fashionable furniture from their &lsquo;extra attention&rsquo;. Your cat should love this even more than their current objects of attention.</p>  <p>This cat tree is not only purrfect for your cat but <strong>stylish for your home</strong>&nbsp;too. A talking point for humans  cats  and kittens alike. It will suit your home no matter what d&eacute;cor you have.</p>  <p>This <strong>environmentally friendly sisal rope</strong>&nbsp;is safe for your cat to scratch and play with. Don&rsquo;t fret about your cat eating synthetic materials anymore. Perhaps the natural fibres will remind your cat of the great outdoors.</p>  <p>This won&rsquo;t last forever but it is <strong>durable</strong>&nbsp;and will keep the attention of your cat or kitten for a long  long time. Watch as your cat gets to explore and enjoy their new toy.</p>  <p>&nbsp;</p>  <p><strong>Key </strong><strong>Features:</strong></p>  <ul>  <li>Eye-catching</li>  <li>Durable sisal rope</li>  <li>Adorable cactus</li>  <li>Hang Toy</li>  <li>40cmHammock</li>  <li>Natural and safe</li>  </ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>  <p>Material: MDF+Sisal+Chenille</p>  <p>Dimension:</p>  <p>40cm x 40cm x 95cm</p>  <p>Colour: Green</p><strong>PACKAGE CONTENTS</strong><ul>  <li>1x PaWz Cat Tree</li>  <li>1x Instruction Manual</li>  </ul>,,,taxable,Taxable Goods,1,15,5,,1,5000,41,14,44,1,,46.664,139.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1075_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1075_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1075_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1075_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1075_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1075_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1075_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1075_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Furniture & Scratchers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",PT10-MAIN,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees
,simple,PT1076,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees,Yes,Yes,visible,,<strong>DESCRIPTION</strong><p>Indulge your cat with their new cat tree. As the saying goes <strong>&lsquo;happy scratch  happy cat&rsquo;</strong>. Let your feline friend stretch their muscles out and exercise their claws on your new cat tree. They can bounce from leaf to leaf.</p>  <p><strong>Safeguard your furniture</strong>. Let your cat enjoy their new toy and save your fashionable furniture from their &lsquo;extra attention&rsquo;. Your cat should love this even more than their current objects of attention.</p>  <p>This cat tree is not only purrfect for your cat but <strong>stylish for your home</strong>&nbsp;too. A talking point for humans  cats  and kittens alike. It will suit your home no matter what d&eacute;cor you have.</p>  <p>This <strong>environmentally friendly sisal rope</strong>&nbsp;is safe for your cat to scratch and play with. Don&rsquo;t fret about your cat eating synthetic materials anymore. Perhaps the natural fibres will remind your cat of the great outdoors.</p>  <p>This won&rsquo;t last forever but it is <strong>durable</strong>&nbsp;and will keep the attention of your cat or kitten for a long  long time. Watch as your cat gets to explore and enjoy their new toy.</p>  <p>&nbsp;</p>  <p><strong>Key </strong><strong>Features:</strong></p>  <ul>  <li>Eye-catching</li>  <li>Durable sisal rope</li>  <li>Adorable leaf</li>  <li>Hang Toy</li>  <li>Natural and safe</li>  <li>2cm thickness MDF</li>  <li>Safe and Sturdy</li>  </ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>  <p>Material: MDF+Sisal+Polyester fibre</p>  <p>Dimension:</p>  <p>34cm x 34cm x 83cm</p>  <p>Colour: Green</p><strong>PACKAGE CONTENTS</strong><ul>  <li>1x PaWz Cat Tree</li>  <li>1x Instruction Manual</li>  </ul>,,,taxable,Taxable Goods,1,100,5,,1,4000,37,17,36,1,,32.391,99.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1076_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1076_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1076_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1076_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1076_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1076_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1076_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1076_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Furniture & Scratchers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",PT10-MAIN,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees
,simple,PT1077,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees,Yes,Yes,visible,,<strong>DESCRIPTION</strong><p>This cat tree is the purrfect <strong>home for your cat</strong>. They have a great place to rest in. Your cat will love it and it&rsquo;s a stylish addition to your home too. The non-slip feet pads are a great addition to protecting your floor.</p>  <p>As the saying goes <strong>&lsquo;healthy cat  happy cat&rsquo;</strong>. The raised bed stops any moisture build-up and provides a cleaner and comfier sleep for Mr Kittens.</p>  <p>Let your cat enjoy their <strong>new toy</strong>&nbsp;and save your fashionable furniture from their &lsquo;extra attention&rsquo;. Your cat should love this even more than their current objects of attention.</p>  <p>The three-legs combined with 2cm thick MDF makes for a <strong>solid and sturdy</strong>&nbsp;home for your cat. Watch as they enjoy their rest or bat the hang toy around.</p>  <p>This won&rsquo;t last forever but it is <strong>durable</strong>&nbsp;and will keep the attention of your cat or kitten for a long  long time. Watch as your cat gets to explore and enjoy their new toy.</p>  <p>&nbsp;</p>  <p><strong>Key </strong><strong>Features:</strong></p>  <ul>  <li>Eye-catching</li>  <li>Hang Toy</li>  <li>Natural and safe</li>  <li>2cm thickness MDF</li>  <li>Safe and Sturdy</li>  <li>Raised Bed</li>  <li>Non-slip Feet Pad</li>  <li>Three-legged wood structure</li>  <li>Detachabletop</li>  <li>Hand washable</li>  </ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>  <p>Material: MDF+Polyester fibre</p>  <p>Dimension:</p>  <p>55cm x 40cm x 47cm</p>  <p>Colour: Green</p><strong>PACKAGE CONTENTS</strong><ul>  <li>1x PaWz Cat Tree</li>  <li>1x Instruction Manual</li>  </ul>,,,taxable,Taxable Goods,1,92,5,,1,2330,56,7,41,1,,34.1905,99.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1077_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1077_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1077_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1077_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1077_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1077_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1077_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1077_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Beds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",PT10-MAIN,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees
,simple,PT1078,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees,Yes,Yes,visible,,<strong>DESCRIPTION</strong><p>Indulge your cat with their new cat tree. As the saying goes <strong>&lsquo;happy scratch  happy cat&rsquo;</strong>. Let your feline friend stretch their muscles out and exercise their claws on your new cat tree. They can bounce from leaf to leaf.</p>  <p><strong>Safeguard your furniture</strong>. Let your cat enjoy their new toy and save your fashionable furniture from their &lsquo;extra attention&rsquo;. Your cat should love this even more than their current objects of attention.</p>  <p>This cat tree is the purrfect home for your cat. They have <strong>three comfortable places to rest</strong>&nbsp;in. Your cat will love it and it&rsquo;s a stylish addition to your home too.</p>  <p>This <strong>environmentally friendly sisal rope</strong>&nbsp;is safe for your cat to scratch and play with. Don&rsquo;t fret about your cat eating synthetic materials anymore. Perhaps the natural fibres will remind your cat of the great outdoors.</p>  <p>This won&rsquo;t last forever but it is <strong>durable</strong>&nbsp;and will keep the attention of your cat or kitten for a long  long time. Watch as your cat gets to explore and enjoy their new toy.</p>  <p><strong>Key </strong><strong>Features:</strong></p>  <ul>  <li>Eye-catching</li>  <li>Hang Toy</li>  <li>Naturaland safe</li>  <li>2cm thickness MDF</li>  <li>Safe and Sturdy</li>  <li>Detachabletop</li>  <li>Hand washable</li>  </ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>  <p>Material: MDF+Sisal+Chenille</p>  <p>Dimension:</p>  <p>40cm x 40cm x 58cm</p>  <p>Colour: Green</p><strong>PACKAGE CONTENTS</strong><ul>  <li>1x PaWz Cat Tree</li>  <li>1x Instruction Manual</li>  </ul>,,,taxable,Taxable Goods,1,100,5,,1,7800,42,42,20,1,,64.828,184.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1078_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1078_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1078_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1078_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1078_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1078_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1078_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1078_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Furniture & Scratchers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",PT10-MAIN,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees
,simple,PT1079,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees,Yes,Yes,visible,,<strong>DESCRIPTION</strong><p>Indulge your cat with their new cat tree. As the saying goes <strong>&lsquo;happy scratch  happy cat&rsquo;</strong>. Let your feline friend stretch their muscles out and exercise their claws on your new cat tree. They can bounce from leaf to leaf.</p>  <p><strong>Safeguard your furniture</strong>. Let your cat enjoy their new toy and save your fashionable furniture from their &lsquo;extra attention&rsquo;. Your cat should love this even more than their current objects of attention.</p>  <p>This cat tree is the purrfect home for your cat. They have <strong>three comfortable places to rest</strong>&nbsp;in. Your cat will love it and it&rsquo;s a stylish addition to your home too.</p>  <p>This <strong>environmentally friendly sisal rope</strong>&nbsp;is safe for your cat to scratch and play with. Don&rsquo;t fret about your cat eating synthetic materials anymore. Perhaps the natural fibres will remind your cat of the great outdoors.</p>  <p>This won&rsquo;t last forever but it is <strong>durable</strong>&nbsp;and will keep the attention of your cat or kitten for a long  long time. Watch as your cat gets to explore and enjoy their new toy.</p>  <p><strong>Key </strong><strong>Features:</strong></p>  <ul>  <li>Eye-catching</li>  <li>Hang Toy</li>  <li>Natural and safe</li>  <li>5cm thickness MDF</li>  <li>Safe and Sturdy</li>  </ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>  <p>Material: MDF+Sisal+Chenille+polyester fibre</p>  <p>Dimension:</p>  <p>55cm x 55cm x 150cm</p>  <p>Colour: Green</p><strong>PACKAGE CONTENTS</strong><ul>  <li>1x PaWz Cat Tree</li>  <li>1x Instruction Manual</li>  </ul>,,,taxable,Taxable Goods,1,100,5,,1,17670,57,57,18,1,,93.043,259.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1079_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1079_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1079_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1079_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1079_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1079_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1079_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1079_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Furniture & Scratchers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",PT10-MAIN,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees
,simple,PT1071-L,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees L,Yes,Yes,visible,,<strong>DESCRIPTION</strong><p>Indulge your cat with their new cat tree. As the saying goes <strong>&lsquo;happy scratch  happy cat&rsquo;</strong>. Let your feline friend stretch their muscles out and exercise their claws on your new cat tree. They can even jump from flower pad to flower pad.</p>  <p><strong>Safeguard your furniture</strong>. Let your cat enjoy their new toy and save your fashionable furniture from their &lsquo;extra attention&rsquo;. Your cat should love this even more than their current objects of attention.</p>  <p>This cat tree is not only purrfect for your cat but <strong>stylish for your home</strong>&nbsp;too. A talking point for humans  cats  and kittens alike. It will suit your home no matter what d&eacute;cor you have.</p>  <p>This <strong>environmentally friendly sisal rope</strong>&nbsp;is safe for your cat to scratch and play with. Don&rsquo;t fret about your cat eating synthetic materials anymore. Perhaps the natural fibres will remind your cat of the great outdoors.</p>  <p>This won&rsquo;t last forever but it is <strong>durable</strong>&nbsp;and will keep the attention of your cat or kitten for a long  long time. Watch as your cat gets to explore and enjoy their new toy.</p>  <p><strong>Key </strong><strong>Features:</strong></p>  <ul>  <li>Perfect cat territory</li>  <li>Eye-catchingappearance</li>  <li>Natural sisal</li>  <li>SoftJumping platform</li>  <li>With hangingtoy</li>  <li>Easy installation</li>  </ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>  <p>Material: MDF  sisal&nbsp;and chenille</p>  <p>Dimension:</p>  <p>L:&nbsp;40cm x 40cm x 67cm</p>  <p>Colour: Green</p><strong>PACKAGE CONTENTS</strong><ul>  <li>1x PaWz Cat Tree</li>  <li>1x Instruction Manual</li>  </ul>,,,taxable,Taxable Goods,1,5,5,,1,3800,31,17,43,1,,39.59,109.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-L_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-L_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-L_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-L_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-L_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-L_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-L_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-L_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Furniture & Scratchers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",PT10-MAIN,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees
,simple,PT1071-M,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees M,Yes,Yes,visible,,<strong>DESCRIPTION</strong><p>Indulge your cat with their new cat tree. As the saying goes <strong>&lsquo;happy scratch  happy cat&rsquo;</strong>. Let your feline friend stretch their muscles out and exercise their claws on your new cat tree. They can even jump from flower pad to flower pad.</p>  <p><strong>Safeguard your furniture</strong>. Let your cat enjoy their new toy and save your fashionable furniture from their &lsquo;extra attention&rsquo;. Your cat should love this even more than their current objects of attention.</p>  <p>This cat tree is not only purrfect for your cat but <strong>stylish for your home</strong>&nbsp;too. A talking point for humans  cats  and kittens alike. It will suit your home no matter what d&eacute;cor you have.</p>  <p>This <strong>environmentally friendly sisal rope</strong>&nbsp;is safe for your cat to scratch and play with. Don&rsquo;t fret about your cat eating synthetic materials anymore. Perhaps the natural fibres will remind your cat of the great outdoors.</p>  <p>This won&rsquo;t last forever but it is <strong>durable</strong>&nbsp;and will keep the attention of your cat or kitten for a long  long time. Watch as your cat gets to explore and enjoy their new toy.</p>  <p><strong>Key </strong><strong>Features:</strong></p>  <ul>  <li>Perfect cat territory</li>  <li>Eye-catchingappearance</li>  <li>Natural sisal</li>  <li>SoftJumping platform</li>  <li>With hangingtoy</li>  <li>Easy installation</li>  </ul><strong>SPECIFICATION</strong><p>Brand: PaWz</p>  <p>Material: MDF  sisal&nbsp;and chenille</p>  <p>Dimension:</p>  <p>M:&nbsp;35cm x 35cm x 53cm</p>  <p>Colour: Green</p><strong>PACKAGE CONTENTS</strong><ul>  <li>1x PaWz Cat Tree</li>  <li>1x Instruction Manual</li>  </ul>,,,taxable,Taxable Goods,0,0,5,,1,2640,35,13,35,1,,32.39,82.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-M_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-M_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-M_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-M_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-M_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-M_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-M_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1071-M_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Furniture & Scratchers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cat
Cat Play
Cat Scratchers
Scratching Trees/ Scratching Post",PT10-MAIN,PaWz Cat Tree Scratching Post Scratcher Furniture Condo Tower House Trees
,simple,PT1066-BL,PaWz Cat Tree Scratching Post Scratcher Tower Condo House Furniture Ceiling High,Yes,Yes,visible,,<strong>DESCRIPTION</strong><p>Let your cat jump in jolly  jiggle in excitement with our exquisite Cat Tree. A product that will soon become your cat&rsquo;s favorite place to hang out  to rest a while.</p>  <p>What makes this cat tree unique? It&rsquo;s the adjustable height that you can choose to best suit your cat&rsquo;s climbing ability. Alter it gradually to better train them to deal with heights.</p>  <p>Fun like never  featuring multiple napping spots at various heights where they can reside and stare at you all day. It comes with warm cushion surface that your cat will love to snuggle in.</p>  <p>It goes easy on their skin; the surface of this cat tree is made of soft 220gsm material.</p>  <p>To make it perform for long we have made our product with a high-quality P2 grade particleboard. Its sturdy make does not tip over easily and maintains stability all along.</p>  <p>It comes with instruction manual containing detailed explanation on how to assemble the product.</p>  <p>Watch your cat do the darnedest things. Get your cat tree today!</p>  <p><strong>Key&nbsp;</strong><strong>Features:</strong></p>  <ul>  <li>Adjustable height</li>  <li>3-Layer platform</li>  <li>Premium MDF board</li>  <li>Sturdy construction</li>  <li>Soft short plush cover</li>  <li>Easy installation</li>  </ul><strong>SPECIFICATION</strong><p>Frame material: MDF Board</p>  <p>Cover material: Short plush fabric</p>  <p>Adjustable height: 230cm to 286cm</p>  <p>Dimension:&nbsp;27cm x 43cm x&nbsp;286cm</p>  <p>Colour:Blue</p><strong>PACKAGE CONTENTS</strong><ul>  <li>1x Cat Tree</li>  <li>1x Instruction Manual</li>  </ul>,,,taxable,Taxable Goods,1,41,5,,1,8500,44.5,17,58,1,,51.2905,149.99,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Cat Tree & Scratchers,Default Category/Pet 2/Cat Tree,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1066-BL_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1066-BL_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1066-BL_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1066-BL_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1066-BL_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1066-BL_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1066-BL_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1066-BL_48.jpg",,,,,PaWz,9.36E+12,Pet Products,Furniture and Scratchers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cat/Cat Play/Cat Scratchers/ Scratching Trees/ Scratching Post,PT1066-MAIN,PaWz Cat Tree Scratching Post Scratcher Tower Condo House Furniture Ceiling High
