ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short Description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tag,Shipping class,Image,Cross-sells,External URL,Button text,Position,Brand,product_barcode,item_group,item_subgroup,shipping_operation,NSW,WA,VIC,TAS,NT,QLD,ACT,SA,Price Range1,Price Range3,Price Range4,Price Range5,Price Range6,Price Range7,Price Range8,Price Range9,Price Range10,Category,Parent SKU,Parent Title
,simple,PT1037-XL-GY,8 Panel Pet Playpen Dog Puppy Play Exercise Enclosure Fence Grey XL,Yes,Yes,visible,,"<strong>DESCRIPTION</strong<p>Provide a private space, let them have fun, help them behave better with our contemporary Pet Playpen. A unique practical design that offers you easy management, simple set up, and great usage. It provides your pet an open area to jump around, swivel around, and play around &ndash; All while in a secure enclosure. Pampered pets demand comfort and some even style! To appeal to the general mass, we have made our product stupendously pet-friendly, one that is comfortable and also a style icon. Tailored to the most minute details, crafted with sleek and smooth textures to provide your furry boss with the ultimate relaxing experience. Featuring a foldable design that you easily fold up and take anywhere, whether going to a friend&rsquo;s house or out for a picnic our product is ready to sway in with your journey.</p>
<p>Made of high-quality 600D Polyester. Built tough and strong to withstand all those darnedest tantrums. Its polyester construction provides a wide range of advantages such as excellent water, scratch, and fade resistance. It comprises of durable mesh window with two inbuilt doors for better ventilation. The upper surface of the playpen is equipped with mesh for a comprehensive view of the surroundings and added safety. Store all your pet&rsquo;s drinks and snacks - It also comes with a side pocket, mesh pouch, and elastic strap. Use its roll-up zipper to open and close the doors, provided with a double zipper for added security. Very easy to install, suitable for indoor and outdoor use.</p>
<p>Made adorable for adorable ones. Don&rsquo;t miss out, order your playpen now!</p>
<p><strong>Key </strong><strong>Features:</strong></p>
<ul>
<li>Sturdy and safe</li>
<li>Spacious area</li>
<li>High quality material</li>
<li>Water resistant</li>
<li>Mesh window and top</li>
<li>Soft-sided crate</li>
<li>Convenient storage</li>
<li>Collapsible&nbsp;design</li>
<li>Easy access</li>
</ul><p><strong>SPECIFICATION</strong><p>Material: &nbsp;600D Oxford</p>
<p>Colour: Grey</p>
<p>Dimension (Dia x H):</p>
<p>52”: 130cm x 79cm</p><p><strong>PACKAGE CONTENTS</strong><ul>
<li>1x Pet Playpen</li>
<li>4x Ground Peg</li>
<li>1x Bonus Carry bag</li>
</ul>",,,taxable,Taxable Goods,1,69,5,,1,3550,85,54,7,1,,61.8925,116,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Pet Beds,Default Category/Pet 2/Pet Bed & Bag,Default Category/Deals & Offers",,,"https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1037-XL-GY_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1037-XL-GY_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1037-XL-GY_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1037-XL-GY_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1037-XL-GY_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1037-XL-GY_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1037-XL-GY_47.jpg,https://www.idropship.com.au/pub/media/catalog/product/P/T/PT1037-XL-GY_48.jpg",,,,,Unbranded,9.36E+12,Pet Products,Pet Playpen,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
 
Dog Play

 
Dog Enclosures

Enclosures",PT1037-MAIN,13 Panel Pet Playpen Dog Puppy Play Exercise Enclosure Fence
,simple,ZP0053-GN,Adjustable Dog Hands Free Leash Waist Belt Buddy Jogging Walking Running Green,Yes,Yes,visible,,"<b>DESCRIPTION</b><p>Thisbuddy belt is the hands free leash system that is designed for active people and active dogs; It is perfect for jogging, cycling, hiking, hunting, and even puppy training. The leash is secured around your waist, leaving you hands completely free for whatever you need.</p>
<ul>
<li>Made from high quality nylonmaterial which is strong and durable</li>
<li>Adjustable leash can be converted to a traditional hand held leash</li>
<li>Leash connects to belt withbuckle which is easy to wear &amp; remove</li>
<li>Quick release mechanism at belt so leash can be released immediately from waist in case of emergency</li>
<li>Ideal for running, walking and hiking with small or large dogs</li>
</ul><b>SPECIFICATION</b><ul>
<li>Material: Nylon + Alloy</li>
<li>Traction Leash: 30 -55 Rdquo;</li>
<li>Leash Connect: 6.2 Rdquo;</li>
<li>Fits Waists: 23-39</li>
<li>Colour: Green</li>
</ul><b>PACKAGE CONTENTS</b><ul>
<li>1x Dog Leash Lead Waist Belt</li>
</ul>",07/30/2020,,taxable,Taxable Goods,1,100,5,,1,400,10,5,4,1,,7.19,19,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Pet Leashes",,,"https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-GN_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-GN_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-GN_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-GN_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-GN_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-GN_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-GN_47.jpg",,,,,Uniwide,9.36E+12,Pet Products,Pet Collar & Lead,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Leads & Collars",ZP0053-MAIN,Adjustable Dog Hands Free Leash Waist Belt Buddy Jogging Walking Running
,simple,ZP0053-OR,Adjustable Dog Hands Free Leash Waist Belt Buddy Jogging Walking Running Orange,Yes,Yes,visible,,"<b>DESCRIPTION</b><p>Thisbuddy belt is the hands free leash system that is designed for active people and active dogs; It is perfect for jogging, cycling, hiking, hunting, and even puppy training. The leash is secured around your waist, leaving you hands completely free for whatever you need.</p>
<ul>
<li>Made from high quality nylonmaterial which is strong and durable</li>
<li>Adjustable leash can be converted to a traditional hand held leash</li>
<li>Leash connects to belt withbuckle which is easy to wear &amp; remove</li>
<li>Quick release mechanism at belt so leash can be released immediately from waist in case of emergency</li>
<li>Ideal for running, walking and hiking with small or large dogs</li>
</ul><b>SPECIFICATION</b><ul>
<li>Material: Nylon + Alloy</li>
<li>Traction Leash: 30 -55 Rdquo;</li>
<li>Leash Connect: 6.2 Rdquo;</li>
<li>Fits Waists: 23-39</li>
<li>Colour: Orange</li>
</ul><b>PACKAGE CONTENTS</b><ul>
<li>1x Dog Leash Lead Waist Belt</li>
</ul>",07/30/2020,,taxable,Taxable Goods,1,100,5,,1,400,10,5,4,1,,7.19,19,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Pet Leashes",,,"https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-OR_base.jpg,https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-OR_42.jpg,https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-OR_43.jpg,https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-OR_44.jpg,https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-OR_45.jpg,https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-OR_46.jpg,https://www.idropship.com.au/pub/media/catalog/product/Z/P/ZP0053-OR_47.jpg",,,,,Uniwide,9.36E+12,Pet Products,Pet Collar & Lead,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Leads & Collars",ZP0053-MAIN,Adjustable Dog Hands Free Leash Waist Belt Buddy Jogging Walking Running
,simple,PAZ-PADOCL000004,Adjustable Dog Harness Vest Chest Walk Out L BLACK,Yes,Yes,visible,,"<p>Buy Adjustable Dog Harness Vest Chest Walk Out  with high quality, best price and fast free delivery</p>
<p><strong>Features</strong><br>- Durable, wear-resistant<br>- Adjustable straps with quick-release buckles<br>- With reflective strips allows ensures the safety of dogs during night walking.<br>- Easy to put on and remove<br>- Perfect for dog training, dog behavioral control, or strong pulling dogs<br>- Not with pet dog leash.<br> <br><strong>Specificartion</strong><br>- Material: Oxford Cloth<br>- Color: Black, Blue, Red<br>- Size: S-XL for choose<br>- S suitable for bust 46~61cm, body weight 6~14kg<br>- M suitable for bust size 50~65cm, body weight 13~23kg<br>- L suitable for bust 65~81cm, body weight 23~30kg<br>- XL suitable for bust 70~93cm, body weight 28~40kg <br>Refer to Title for Size Info</p>",7/1/2021,,taxable,Taxable Goods,0,0,5,,1,300,,,,1,,30.6,56.61,"Default Category,Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-380723_cvcarbb6briv03bt.jpg,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",PAZ-MAIN,Adjustable Dog Harness Vest Chest Walk Out
,simple,PAZ-PADOCL000005,Adjustable Dog Harness Vest Chest Walk Out L BLUE,Yes,Yes,visible,,"<p>Buy Adjustable Dog Harness Vest Chest Walk Out  with high quality, best price and fast free delivery</p>
<p><strong>Features</strong><br>- Durable, wear-resistant<br>- Adjustable straps with quick-release buckles<br>- With reflective strips allows ensures the safety of dogs during night walking.<br>- Easy to put on and remove<br>- Perfect for dog training, dog behavioral control, or strong pulling dogs<br>- Not with pet dog leash.<br> <br><strong>Specificartion</strong><br>- Material: Oxford Cloth<br>- Color: Black, Blue, Red<br>- Size: S-XL for choose<br>- S suitable for bust 46~61cm, body weight 6~14kg<br>- M suitable for bust size 50~65cm, body weight 13~23kg<br>- L suitable for bust 65~81cm, body weight 23~30kg<br>- XL suitable for bust 70~93cm, body weight 28~40kg <br>Refer to Title for Size Info</p>",7/1/2021,,taxable,Taxable Goods,0,0,5,,1,300,,,,1,,30.6,56.61,"Default Category,Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-608226_ncuosi8akwsowm9b.jpg,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",PAZ-MAIN,Adjustable Dog Harness Vest Chest Walk Out
,simple,PAZ-PADOCL000006,Adjustable Dog Harness Vest Chest Walk Out L RED,Yes,Yes,visible,,"<p>Buy Adjustable Dog Harness Vest Chest Walk Out  with high quality, best price and fast free delivery</p>
<p><strong>Features</strong><br>- Durable, wear-resistant<br>- Adjustable straps with quick-release buckles<br>- With reflective strips allows ensures the safety of dogs during night walking.<br>- Easy to put on and remove<br>- Perfect for dog training, dog behavioral control, or strong pulling dogs<br>- Not with pet dog leash.<br> <br><strong>Specificartion</strong><br>- Material: Oxford Cloth<br>- Color: Black, Blue, Red<br>- Size: S-XL for choose<br>- S suitable for bust 46~61cm, body weight 6~14kg<br>- M suitable for bust size 50~65cm, body weight 13~23kg<br>- L suitable for bust 65~81cm, body weight 23~30kg<br>- XL suitable for bust 70~93cm, body weight 28~40kg <br>Refer to Title for Size Info</p>",7/1/2021,,taxable,Taxable Goods,0,0,5,,1,300,,,,1,,30.6,56.61,"Default Category,Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,"https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-619937_cvoppzjcbrku2unb.jpg,https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-346340_wcyqm4qs4fcafaex.jpg",,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",PAZ-MAIN,Adjustable Dog Harness Vest Chest Walk Out
,simple,PAZ-PADOCL000001,Adjustable Dog Harness Vest Chest Walk Out M BLACK,Yes,Yes,visible,,"<p>Buy Adjustable Dog Harness Vest Chest Walk Out  with high quality, best price and fast free delivery</p>
<p><strong>Features</strong><br>- Durable, wear-resistant<br>- Adjustable straps with quick-release buckles<br>- With reflective strips allows ensures the safety of dogs during night walking.<br>- Easy to put on and remove<br>- Perfect for dog training, dog behavioral control, or strong pulling dogs<br>- Not with pet dog leash.<br> <br><strong>Specificartion</strong><br>- Material: Oxford Cloth<br>- Color: Black, Blue, Red<br>- Size: S-XL for choose<br>- S suitable for bust 46~61cm, body weight 6~14kg<br>- M suitable for bust size 50~65cm, body weight 13~23kg<br>- L suitable for bust 65~81cm, body weight 23~30kg<br>- XL suitable for bust 70~93cm, body weight 28~40kg <br>Refer to Title for Size Info</p>",7/1/2021,,taxable,Taxable Goods,0,0,5,,1,300,,,,1,,29,53.65,"Default Category,Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,"https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-380723_cvcarbb6briv03bt.jpg,https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-542890_gnnu9cnesxlvxqh3.jpg",,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",PAZ-MAIN,Adjustable Dog Harness Vest Chest Walk Out
,simple,PAZ-PADOCL000002,Adjustable Dog Harness Vest Chest Walk Out M BLUE,Yes,Yes,visible,,"<p>Buy Adjustable Dog Harness Vest Chest Walk Out  with high quality, best price and fast free delivery</p>
<p><strong>Features</strong><br>- Durable, wear-resistant<br>- Adjustable straps with quick-release buckles<br>- With reflective strips allows ensures the safety of dogs during night walking.<br>- Easy to put on and remove<br>- Perfect for dog training, dog behavioral control, or strong pulling dogs<br>- Not with pet dog leash.<br> <br><strong>Specificartion</strong><br>- Material: Oxford Cloth<br>- Color: Black, Blue, Red<br>- Size: S-XL for choose<br>- S suitable for bust 46~61cm, body weight 6~14kg<br>- M suitable for bust size 50~65cm, body weight 13~23kg<br>- L suitable for bust 65~81cm, body weight 23~30kg<br>- XL suitable for bust 70~93cm, body weight 28~40kg <br>Refer to Title for Size Info</p>",7/1/2021,,taxable,Taxable Goods,0,0,5,,1,300,,,,1,,29,53.65,"Default Category,Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-608226_l9jv5o4pde4khzqv.jpg,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",PAZ-MAIN,Adjustable Dog Harness Vest Chest Walk Out
,simple,PAZ-PADOCL000003,Adjustable Dog Harness Vest Chest Walk Out M RED,Yes,Yes,visible,,"<p>Buy Adjustable Dog Harness Vest Chest Walk Out  with high quality, best price and fast free delivery</p>
<p><strong>Features</strong><br>- Durable, wear-resistant<br>- Adjustable straps with quick-release buckles<br>- With reflective strips allows ensures the safety of dogs during night walking.<br>- Easy to put on and remove<br>- Perfect for dog training, dog behavioral control, or strong pulling dogs<br>- Not with pet dog leash.<br> <br><strong>Specificartion</strong><br>- Material: Oxford Cloth<br>- Color: Black, Blue, Red<br>- Size: S-XL for choose<br>- S suitable for bust 46~61cm, body weight 6~14kg<br>- M suitable for bust size 50~65cm, body weight 13~23kg<br>- L suitable for bust 65~81cm, body weight 23~30kg<br>- XL suitable for bust 70~93cm, body weight 28~40kg <br>Refer to Title for Size Info</p>",7/1/2021,,taxable,Taxable Goods,0,0,5,,1,300,,,,1,,29,53.65,"Default Category,Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,"https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-835975_mrov0fuzs4xkirvb.jpg,https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-600615_0fs27unlkk7ogshq.jpg",,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",PAZ-MAIN,Adjustable Dog Harness Vest Chest Walk Out
,simple,PAZ-PADOCL000007,Adjustable Dog Harness Vest Chest Walk Out XL BLACK,Yes,Yes,visible,,"<p>Buy Adjustable Dog Harness Vest Chest Walk Out  with high quality, best price and fast free delivery</p>
<p><strong>Features</strong><br>- Durable, wear-resistant<br>- Adjustable straps with quick-release buckles<br>- With reflective strips allows ensures the safety of dogs during night walking.<br>- Easy to put on and remove<br>- Perfect for dog training, dog behavioral control, or strong pulling dogs<br>- Not with pet dog leash.<br> <br><strong>Specificartion</strong><br>- Material: Oxford Cloth<br>- Color: Black, Blue, Red<br>- Size: S-XL for choose<br>- S suitable for bust 46~61cm, body weight 6~14kg<br>- M suitable for bust size 50~65cm, body weight 13~23kg<br>- L suitable for bust 65~81cm, body weight 23~30kg<br>- XL suitable for bust 70~93cm, body weight 28~40kg <br>Refer to Title for Size Info</p>",7/1/2021,,taxable,Taxable Goods,0,0,5,,1,300,,,,1,,31.4,58.09,"Default Category,Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-947491_ftkgf9zjccgfvvgu.jpg,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",PAZ-MAIN,Adjustable Dog Harness Vest Chest Walk Out
,simple,PAZ-PADOCL000008,Adjustable Dog Harness Vest Chest Walk Out XL BLUE,Yes,Yes,visible,,"<p>Buy Adjustable Dog Harness Vest Chest Walk Out  with high quality, best price and fast free delivery</p>
<p><strong>Features</strong><br>- Durable, wear-resistant<br>- Adjustable straps with quick-release buckles<br>- With reflective strips allows ensures the safety of dogs during night walking.<br>- Easy to put on and remove<br>- Perfect for dog training, dog behavioral control, or strong pulling dogs<br>- Not with pet dog leash.<br> <br><strong>Specificartion</strong><br>- Material: Oxford Cloth<br>- Color: Black, Blue, Red<br>- Size: S-XL for choose<br>- S suitable for bust 46~61cm, body weight 6~14kg<br>- M suitable for bust size 50~65cm, body weight 13~23kg<br>- L suitable for bust 65~81cm, body weight 23~30kg<br>- XL suitable for bust 70~93cm, body weight 28~40kg <br>Refer to Title for Size Info</p>",7/1/2021,,taxable,Taxable Goods,0,0,5,,1,300,,,,1,,31.4,58.09,"Default Category,Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-608226_l9jv5o4pde4khzqv.jpg,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",PAZ-MAIN,Adjustable Dog Harness Vest Chest Walk Out
,simple,PAZ-PADOCL000009,Adjustable Dog Harness Vest Chest Walk Out XL RED,Yes,Yes,visible,,"<p>Buy Adjustable Dog Harness Vest Chest Walk Out  with high quality, best price and fast free delivery</p>
<p><strong>Features</strong><br>- Durable, wear-resistant<br>- Adjustable straps with quick-release buckles<br>- With reflective strips allows ensures the safety of dogs during night walking.<br>- Easy to put on and remove<br>- Perfect for dog training, dog behavioral control, or strong pulling dogs<br>- Not with pet dog leash.<br> <br><strong>Specificartion</strong><br>- Material: Oxford Cloth<br>- Color: Black, Blue, Red<br>- Size: S-XL for choose<br>- S suitable for bust 46~61cm, body weight 6~14kg<br>- M suitable for bust size 50~65cm, body weight 13~23kg<br>- L suitable for bust 65~81cm, body weight 23~30kg<br>- XL suitable for bust 70~93cm, body weight 28~40kg <br>Refer to Title for Size Info</p>",7/1/2021,,taxable,Taxable Goods,0,0,5,,1,300,,,,1,,31.4,58.09,"Default Category,Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-835975_mrov0fuzs4xkirvb.jpg,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",PAZ-MAIN,Adjustable Dog Harness Vest Chest Walk Out
,simple,PAZ-PADOCL0000010,Adjustable Dog Harness Vest Chest Walk Out XXL BLACK,Yes,Yes,visible,,"<p>Buy Adjustable Dog Harness Vest Chest Walk Out  with high quality, best price and fast free delivery</p>
<p><strong>Features</strong><br>- Durable, wear-resistant<br>- Adjustable straps with quick-release buckles<br>- With reflective strips allows ensures the safety of dogs during night walking.<br>- Easy to put on and remove<br>- Perfect for dog training, dog behavioral control, or strong pulling dogs<br>- Not with pet dog leash.<br> <br><strong>Specificartion</strong><br>- Material: Oxford Cloth<br>- Color: Black, Blue, Red<br>- Size: S-XL for choose<br>- S suitable for bust 46~61cm, body weight 6~14kg<br>- M suitable for bust size 50~65cm, body weight 13~23kg<br>- L suitable for bust 65~81cm, body weight 23~30kg<br>- XL suitable for bust 70~93cm, body weight 28~40kg <br>Refer to Title for Size Info</p>",7/1/2021,,taxable,Taxable Goods,0,0,5,,1,300,,,,1,,33,61.05,"Default Category,Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-380723_cvcarbb6briv03bt.jpg,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",PAZ-MAIN,Adjustable Dog Harness Vest Chest Walk Out
,simple,PAZ-PADOCL0000011,Adjustable Dog Harness Vest Chest Walk Out XXL BLUE,Yes,Yes,visible,,"<p>Buy Adjustable Dog Harness Vest Chest Walk Out  with high quality, best price and fast free delivery</p>
<p><strong>Features</strong><br>- Durable, wear-resistant<br>- Adjustable straps with quick-release buckles<br>- With reflective strips allows ensures the safety of dogs during night walking.<br>- Easy to put on and remove<br>- Perfect for dog training, dog behavioral control, or strong pulling dogs<br>- Not with pet dog leash.<br> <br><strong>Specificartion</strong><br>- Material: Oxford Cloth<br>- Color: Black, Blue, Red<br>- Size: S-XL for choose<br>- S suitable for bust 46~61cm, body weight 6~14kg<br>- M suitable for bust size 50~65cm, body weight 13~23kg<br>- L suitable for bust 65~81cm, body weight 23~30kg<br>- XL suitable for bust 70~93cm, body weight 28~40kg <br>Refer to Title for Size Info</p>",7/1/2021,,taxable,Taxable Goods,0,0,5,,1,300,,,,1,,33,61.05,"Default Category,Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-608226_ncuosi8akwsowm9b.jpg,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",PAZ-MAIN,Adjustable Dog Harness Vest Chest Walk Out
,simple,PAZ-PADOCL0000012,Adjustable Dog Harness Vest Chest Walk Out XXL RED,Yes,Yes,visible,,"<p>Buy Adjustable Dog Harness Vest Chest Walk Out  with high quality, best price and fast free delivery</p>
<p><strong>Features</strong><br>- Durable, wear-resistant<br>- Adjustable straps with quick-release buckles<br>- With reflective strips allows ensures the safety of dogs during night walking.<br>- Easy to put on and remove<br>- Perfect for dog training, dog behavioral control, or strong pulling dogs<br>- Not with pet dog leash.<br> <br><strong>Specificartion</strong><br>- Material: Oxford Cloth<br>- Color: Black, Blue, Red<br>- Size: S-XL for choose<br>- S suitable for bust 46~61cm, body weight 6~14kg<br>- M suitable for bust size 50~65cm, body weight 13~23kg<br>- L suitable for bust 65~81cm, body weight 23~30kg<br>- XL suitable for bust 70~93cm, body weight 28~40kg <br>Refer to Title for Size Info</p>",7/1/2021,,taxable,Taxable Goods,0,0,5,,1,300,,,,1,,33,61.05,"Default Category,Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Collars,Default Category/Pet 2/Pet Accessories",,,https://www.idropship.com.au/pub/media/catalog/product/a/d/adjustable-dog-harness-vest-chest-walk-out-835975_mrov0fuzs4xkirvb.jpg,,,,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
Dog Travel
Dog Collar Leads Harness
Harnesses",PAZ-MAIN,Adjustable Dog Harness Vest Chest Walk Out
,simple,HMB-SH-GEN,All Purpose Dog Shampoo,Yes,Yes,visible,,"<p><span>This All Purpose shampoo is the all natural all purpose dog shampoo concentrate that cleanses and deodorises your pet's coat and invigorates the skin.</span></p>
<p><br>With its <strong>Citronella</strong> and <strong>Rosemary essential oils</strong> extract it has <strong>anti-itching</strong> properties soothe irritated skin.</p>
<p><br>It brightens white coats, highlights natural coat colours and provides a superb lustrous coat finish. It has a long-lasting fragrance, which smells lovely and clean and can last up to two or more weeks on an animal€™s coat. </p>
<p>Made in Australia</p>
<p><strong>Key Features:</strong></p>
<ul>
<li>For use on animals with normal skin types.</li>
<li>Anti-itch properties to reduce skin irritation.</li>
<li>Concentrated formula - 30 ml per litre of water.</li>
<li>Contains a conditioning agent.</li>
<li>Formulated using pure deionised water.</li>
<li>Naturally based.</li>
<li>pH balanced.</li>
<li>Soap Free.</li>
<li>Free of phosphates, parabens and enzymes.</li>
<li>Non-irritating</li>
<li>Bio-degradable.</li>
<li>Animal cruelty-free - not tested on animals.</li>
</ul>",,,taxable,Taxable Goods,0,0,5,,1,250,0.1,0.1,0.1,1,,17.99,33.28,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Other Pet Supplies",,,"https://www.idropship.com.au/pub/media/catalog/product/1/1/11_602a6aae-3d73-41db-84e2-1af6d1b25271.jpg,https://www.idropship.com.au/pub/media/catalog/product/G/e/General-Purpose-Shampoo.png",,,,,,,Pet Supplies,Dog Shampoo,0,0,0,0,0,0,0,0,0,,,,,,,,,,"Dog
 GroomingDog
 Grooming
 Dog Grooming Products
Dog Shampoo",HMB-SH-MAIN,Dog Shampoo
