ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short Description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tag,Shipping class,Image,Cross-sells,External URL,Button text,Position,Brand,product_barcode,item_group,item_subgroup,shipping_operation,NSW,WA,VIC,TAS,NT,QLD,ACT,SA,Price Range1,Price Range3,Price Range4,Price Range5,Price Range6,Price Range7,Price Range8,Price Range9,Price Range10,Category,Parent SKU,Parent Title
,simple,ZAP-TLH56512-ORANGE-L,No Pull Harness Orange L,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Orange</li>
<li>Size: L</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Orange L",,,taxable,Taxable Goods,1,9,5,,1,450,35,35,35,1,,45.66,151.95,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-1_tz56ouzwh2vayi8b.jpg,https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-2_v0sfba5dotuok5a5.jpg,https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-3_d7a9seseaxpbm7bi.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-ORANGE-M,No Pull Harness Orange M,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Orange</li>
<li>Size: M</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Orange M",,,taxable,Taxable Goods,1,14,5,,1,450,35,35,35,1,,43.89,146.08,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-1_tz56ouzwh2vayi8b.jpg,https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-2_v0sfba5dotuok5a5.jpg,https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-3_d7a9seseaxpbm7bi.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-ORANGE-S,No Pull Harness Orange S,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Orange</li>
<li>Size: S</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Orange S",,,taxable,Taxable Goods,1,12,5,,1,450,35,35,35,1,,41.74,138.95,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-1_tz56ouzwh2vayi8b.jpg,https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-2_v0sfba5dotuok5a5.jpg,https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-3_d7a9seseaxpbm7bi.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-ORANGE-XL,No Pull Harness Orange XL,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Orange</li>
<li>Size: XL</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Orange XL",,,taxable,Taxable Goods,1,11,5,,1,450,35,35,35,1,,47.6,158.45,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-1_tz56ouzwh2vayi8b.jpg,https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-2_v0sfba5dotuok5a5.jpg,https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-3_d7a9seseaxpbm7bi.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-ORANGE-XS,No Pull Harness Orange XS,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Orange</li>
<li>Size: XS</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Orange XS",,,taxable,Taxable Goods,1,6,5,,1,450,35,35,35,1,,40.61,135.18,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-1_tz56ouzwh2vayi8b.jpg,https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-2_v0sfba5dotuok5a5.jpg,https://www.idropship.com.au/pub/media/catalog/product/o/r/orange-3_d7a9seseaxpbm7bi.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-PINK-L,No Pull Harness Pink L,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Pink</li>
<li>Size: L</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Pink L",,,taxable,Taxable Goods,1,12,5,,1,450,35,35,35,1,,45.66,151.95,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-1_xzspsxcxjz3px7fh.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-2_1iaj55evy4alp6jn.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-3_vy0hqxdb31jvhceb.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-PINK-M,No Pull Harness Pink M,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Pink</li>
<li>Size: M</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Pink M",,,taxable,Taxable Goods,1,15,5,,1,450,35,35,35,1,,43.89,146.08,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-1_xzspsxcxjz3px7fh.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-2_1iaj55evy4alp6jn.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-3_vy0hqxdb31jvhceb.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-PINK-S,No Pull Harness Pink S,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Pink</li>
<li>Size: S</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Pink S",,,taxable,Taxable Goods,1,11,5,,1,450,35,35,35,1,,41.74,138.95,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-1_xzspsxcxjz3px7fh.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-2_1iaj55evy4alp6jn.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-3_vy0hqxdb31jvhceb.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-PINK-XL,No Pull Harness Pink XL,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Pink</li>
<li>Size: XL</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Pink XL",,,taxable,Taxable Goods,1,8,5,,1,450,35,35,35,1,,47.6,158.45,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-1_xzspsxcxjz3px7fh.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-2_1iaj55evy4alp6jn.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-3_vy0hqxdb31jvhceb.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-PINK-XS,No Pull Harness Pink XS,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Pink</li>
<li>Size: XS</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Pink XS",,,taxable,Taxable Goods,1,8,5,,1,450,35,35,35,1,,40.61,135.18,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-1_xzspsxcxjz3px7fh.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-2_1iaj55evy4alp6jn.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/i/pink-3_vy0hqxdb31jvhceb.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-PURPLE-L,No Pull Harness Purple L,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Purple</li>
<li>Size: L</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Purple L",,,taxable,Taxable Goods,1,13,5,,1,450,35,35,35,1,,45.66,151.95,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-1_j3uft1noyyeqntcl.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-2_vujzwapr34hr78nw.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-3_g5zf5t4yatleqi9g.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-4_pfx78a84rukq8lg0.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-5_erprrrw3cuqty0sv.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-PURPLE-M,No Pull Harness Purple M,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Purple</li>
<li>Size: M</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Purple M",,,taxable,Taxable Goods,1,14,5,,1,450,35,35,35,1,,43.89,146.08,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-1_j3uft1noyyeqntcl.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-2_vujzwapr34hr78nw.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-3_g5zf5t4yatleqi9g.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-4_pfx78a84rukq8lg0.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-5_erprrrw3cuqty0sv.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-PURPLE-S,No Pull Harness Purple S,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Purple</li>
<li>Size: S</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Purple S",,,taxable,Taxable Goods,1,10,5,,1,450,35,35,35,1,,41.74,138.95,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-1_j3uft1noyyeqntcl.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-2_vujzwapr34hr78nw.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-3_g5zf5t4yatleqi9g.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-4_pfx78a84rukq8lg0.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-5_erprrrw3cuqty0sv.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-PURPLE-XL,No Pull Harness Purple XL,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Purple</li>
<li>Size: XL</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Purple XL",,,taxable,Taxable Goods,1,12,5,,1,450,35,35,35,1,,47.6,158.45,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-1_j3uft1noyyeqntcl.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-2_vujzwapr34hr78nw.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-3_g5zf5t4yatleqi9g.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-4_pfx78a84rukq8lg0.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-5_erprrrw3cuqty0sv.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
,simple,ZAP-TLH56512-PURPLE-XS,No Pull Harness Purple XS,Yes,Yes,visible,,"<strong>DESCRIPTION</strong><p>Enjoy the walk with your loyal friend or fur baby. Make it a relaxing and soothing evening without strains on your hand or your lovely dog. Our True Love No Pull Dog Harness is stylish, secure and durable providing superior comfort while you are walking your dog and reduces pulling force.</p> <strong>SPECIFICATION:<strong><p>Features: <p><ul>
<li>Material: High Density NYLON</li>
<li>Brand Name: True Love</li>
<li>Feature: Breakaway and Padded, Quick Release, Reflective</li>
<li>Colour: Purple</li>
<li>Size: XS</li>
<li>Material: Oxford, Mesh, Nylon</li>
<li>Light Weight Aviation Aluminium: O-ring/Neck-strap</li>
<li>Neck-strap: Easy to put on and take off</li>
<li>Adjustable: Four Points-Neck and Chest</li>
</ul> <strong>PACKAGE CONTENTS:</strong>
1x No Pull Harness Purple XS",,,taxable,Taxable Goods,1,9,5,,1,450,35,35,35,1,,40.61,135.18,"Default Category/All Products,Default Category/Pet Supplies,Default Category/Pet Supplies/Dog Harness,Default Category/Just Landed",,,"https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-1_j3uft1noyyeqntcl.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-2_vujzwapr34hr78nw.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-3_g5zf5t4yatleqi9g.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-4_pfx78a84rukq8lg0.jpg,https://www.idropship.com.au/pub/media/catalog/product/p/u/purple-5_erprrrw3cuqty0sv.jpg,https://www.idropship.com.au/pub/media/catalog/product/g/u/guide_bcrnyvwooby4iat0.jpg",,,,,True Love,7.70E+11,Pet Supplies,Dog Harness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dog/Dog Travel/Dog Collar Leads Harness/Harnesses,ZAP-TLH56512-MAIN,No Pull Harness
